is_positive,message,bart_is_positive,sentiment,score
0,I effin locked my keys in my house and I'm stuck outside!!! WTF???  supposed to be at body pump at 615  and its like 100 degrees  damn,0.0008630682132206,sentiment,score
1,@3aneeda ma 36ach ma 3a6anee... the QUEEN of online shopping ,0.610483705997467,sentiment,score
1,http://twicli.com/a7ufo 2 photos me in the park ,0.3017858564853668,sentiment,score
0,"is about to crash. not feeling well at all.    please text me, &amp; make me feel better!",0.0077150538563728,sentiment,score
1,"@ home, ready fo campping next weekend, and six flags; May 29,2009 ",0.1710130870342254,sentiment,score
0,also pondering how to trick Nicholas into wearing his new glasses... been crying since i told him he needs to wear them. ,0.0168834943324327,sentiment,score
1,@dassad10 majd adj linket please  kÃ¶szi,0.6747294664382935,sentiment,score
1,@lakersnation went 2 the 3rd one in grade7. dat was unforgettable. Maddog was dancing n everything.  i seriously want a parade dis year 2.,0.4986134767532348,sentiment,score
1,@catherinequinn9 wasn't doing anything particularly interesting just did the school run with the kiddies haha ,0.0195831283926963,sentiment,score
0,"Why did I leave my pork pies, donuts, galaxy cookie crumble and french fancies at home and bring in sandwiches and fruit?! ",0.0054348683916032,sentiment,score
1,#followfriday wonderwoman @VelcroShoes is seriously the only follow I recommend she's ultra COOL!  enough said FOLLOW HER! ,0.9591641426086426,sentiment,score
1,"@onesugarplease had an awesome weekend thanks, lots of miles on the bike!  hope your paella was good ",0.8563600182533264,sentiment,score
0,"Laura's gone for the weekend, I miss her already! ",0.2165692448616027,sentiment,score
1,@worshipmeonly haha her reality show was pretty hilarious! ,0.6978020668029785,sentiment,score
1,+ICU+ the countdown begins! This Friday @ the Dragonfly! ICU on da dancefloor ,0.828102171421051,sentiment,score
0,$1600 dollars for a root canal? Geez! I wished they'd just yank the thing  Omw to the workness...,0.0010699143167585,sentiment,score
0,@anniemal its always a bummer when you can't find what you like to eat. ,0.0009906182531267,sentiment,score
1,@vansunder is compressing our video promo now.  Takes a while. ,0.2112020999193191,sentiment,score
0,@sisirverduzco you Meanie.  Haha.,0.0064832977950572,sentiment,score
1,@tr74fpp Get 100 followers a day using www.tweeteradder.com Once you add everyone you are on the train or pay vip ,0.1612704694271087,sentiment,score
1,Taking some time off Twitter/Blogger/Youtube! Will speak again on Friday evening!  x,0.1915003657341003,sentiment,score
1,@jordanknight there you ARE!!!!!! ,0.8309739232063293,sentiment,score
0,@ambercartriana  Stopping by to wish you a wonderful weekend...it is cold and rainy her in not-so-sunny California   Joy,0.7702285051345825,sentiment,score
0,Oh i thought she was her  oops  (Common Sense with Jim Alger live &gt; http://ustre.am/2KwN),0.0008100809063762,sentiment,score
0,@teh_skeptic boo is right ,0.0129780564457178,sentiment,score
0,Alright start the countdown... TIME LEFT: 18 Hours 9 Minutes until summer is over ,0.0586320832371711,sentiment,score
0,x @rondean sorry but its letter size  I hope this hasnt ruined your day lol. They had a good deal on a pc so Mom gets a late b-day present,0.001403018599376,sentiment,score
0,I am so tired an ready 2 lay it down..but I gotta take my girl 2 the airport in a min...eyes gettin heavy ,0.0026412496808916,sentiment,score
0,"@bobryuu hey man!  The show is actually at the Park Grill, near the bar area there.  And we will have shirts!  Hopefully no rain ",0.3517157137393951,sentiment,score
1,Making some adjustments to some pixels gone rogue!  - &quot;Nickelback ï¿½ Gotta Be Somebody&quot; ? http://blip.fm/~6gnaq,0.0031177506316453,sentiment,score
1,@KristenLihos want to come for dessert? ,0.7192490696907043,sentiment,score
1,"@persiankiwi are you able to upload?  Otherwise, DM me ",0.1300693899393081,sentiment,score
1,"Gasol, I'm so proud of you. Game 7 victory ",0.951883852481842,sentiment,score
0,The pool was closed ,0.1156014055013656,sentiment,score
0,fed up of bread after a Subway lunch y'day and a CCD sandwich today  ...definitely getting home food to work tomorrow,0.0195332523435354,sentiment,score
1,"Beautiful day, had a bike ride now waiting to go to my dads ",0.9507138133049012,sentiment,score
1,@pattiblaine Thanks! I'm trying to be a good patient ,0.6276307702064514,sentiment,score
0,@azkansei I had to rip out the ethernet cables from the wall and will have to re-route them due to the duct work. ,0.0179515928030014,sentiment,score
0,@justinstevens in a way I get upset about all these rumours as they leave little to the imagination... ,0.0010752819944173,sentiment,score
1,"@chrisaffair haha, I AM! but beware, its addicting ",0.0028192086610943,sentiment,score
0,"@lopskino sounds good!  Ur a gemini 2?  My b-day was last Sunday 24th...its meant 2 b we both geminis how old? 27? I'm 23 now, I feel old ",0.418157160282135,sentiment,score
0,@BrentLauren seriously lol...this dude was hardcore staring @ me in starbucks while he picked his teeth!  skeeve...,0.0060636135749518,sentiment,score
0,@ddlovato i cant sleep either. ,0.0905365943908691,sentiment,score
0,"I'm gonna miss you Baby Albert!  Hope you rest in peace, you are now in my thoughts and prayers! You are angel ",0.023748192936182,sentiment,score
1,@ObsessedDiamond http://www.alexandraburkeofficial.com/forums/ click 'register' and you're away!  Don't forget to introduce yourself!,0.1457959115505218,sentiment,score
0,a big chance school won't be opened on monday...  I want to see him though. Why is fate and life so cruel to me?,0.0006054201512597,sentiment,score
0,@aresef Change is difficult. ,0.0019994482863694,sentiment,score
1,@do0dlebugdebz of course! Hehee live the manga. Tho I haven't read all of em'  one of the best shojo's EVER.,0.5124374628067017,sentiment,score
1,@jonno I like it! I *definitely* have that... ,0.9852502942085266,sentiment,score
0,Crying really badly... Just said goodbye to Jake  gonna miss him like crazy...,0.0027259674388915,sentiment,score
1,I'm driving my JellyBean and eating them at the same time LOL dassss igggnant but cuuuze ,0.0310723017901182,sentiment,score
0,OMG TODAY! AT 10 a.m. GOSH I'M SHAKING ......... and i'm so sick ,0.0030460343696177,sentiment,score
0,@Llubyloo I tried numerous times to update my TD but it always reports an error ,0.0011564964661374,sentiment,score
0,@am_headlines - Same thing happened at www.TeacherComplaints.com and no one investigated it ,0.0009473306708969,sentiment,score
1,"ready for nice weather, day drinking &amp; not to ever be a student again ",0.26705202460289,sentiment,score
1,clueless : at the mall ,0.0008310418343171,sentiment,score
1,"@FzMcFadden No worries, was looking for some retail activity  Thanks though",0.7222210168838501,sentiment,score
0,"@zombietown My palate is still bitter, undermining my usual enjoyment of the ol' nourishment. It's starting to really quite upset me ",0.0005396048654802,sentiment,score
0,"@seanGT95 We can't make it -- have tons of video editing to do.  You guys have fun, though! Put up a video and some photos!",0.2311532497406005,sentiment,score
1,On the way to emilys house  seems i have a couple of fans there! Ps im thinking of you,0.5329835414886475,sentiment,score
1,"@brittanywitte you should be, i got a cobra starship shirt! and i almost cried whenever Alltimelow came out. ",0.4210300743579864,sentiment,score
1,@keza34 @pob34 dont worry  @Dojie likes me really ,0.9541709423065186,sentiment,score
0,has no internet or cable and doesn't know when i will. ,0.0081764142960309,sentiment,score
0,Fuck! I missed the fight b/c I was sleeping like a baby by 5 pm  ,0.0015749600715935,sentiment,score
0,At work...sad about my hamster having cancer...need a drink ,0.0003192127041984,sentiment,score
1,"@10rdBen That, Sir Abraham, is a fantastic approach. Thank you. ",0.979769229888916,sentiment,score
1,"@eyesystem Bonjour, you said @Kaphoen please explain - but I'm not sure to what... ",0.0174930021166801,sentiment,score
0,@LadyLogan awwwwww i wish her to be safe while shes gone n hugs to u must of been hard to say goodbye ,0.0418645329773426,sentiment,score
0,"Bugger, had to get something out the car to take to work, something had poo'd by the car, trod in poo, trod poo round the house ",0.0001544652768643,sentiment,score
1,"@Dribbby me too, its bad isn't it? doing well on your biology?  http://myloc.me/2hBr",0.0009119083406403,sentiment,score
0,@JesseMcCartney your show tom  and i am trying to get the ticketss right now..... please reply back it would mean a lot to me ..,0.126722976565361,sentiment,score
0,"@fostaus4 idont want to b rude but,im not a huge fan of him!i still dont kno if they match.. i was inlove with Jilary ",0.0027475631795823,sentiment,score
0,@KarenEJones I think it was! I missed it  I went out to go get ice cream and got back too late. How was it last night?,0.3129795491695404,sentiment,score
1,"@ABBSound Ð´Ð°. Ð¼Ð¾Ð¹ ÐºÐ°Ðº ÑÐ°Ð· Ð¿Ð¾Ð¶ÑÐ°Ð», Ð·Ð°Ð»ÐµÐ· Ð½Ð° ÑÐºÐ°Ñ Ð¸ Ñ?Ð¿Ð¸Ñ. Ð¾ÑÐ°ÑÑ Ð½Ð¾ÑÑÑ Ð±ÑÐ´ÐµÑ ÐºÐ¾Ð³Ð´Ð° Ð²ÑÑ?Ð¿Ð¸ÑÑ?Ñ? ",0.5512290596961975,sentiment,score
1,UP in 3d movie date ,0.8413774371147156,sentiment,score
0,Is having car problems... What could be worse than the transmission. ,0.0022120841313153,sentiment,score
0,"Man, I wish the RabbitMQ macport would be updated to 1.5.5 already ",0.0064951735548675,sentiment,score
0, dad left for turkey already,0.2695398926734924,sentiment,score
1,@SaschaScarpulla i grew up with a siberian husky - spoiled me for life  love the name Valentino ,0.6679320335388184,sentiment,score
1,has &quot;Lothlorien&quot; from the Lord of the Rings musical stuck in her head. Props to @gingerpips for introducing me! ,0.0664356872439384,sentiment,score
1,@xXBinaryXx  Alright! Your re-added and now I am GET to slap you twice!!! ,0.0760411024093627,sentiment,score
1,"At work, protecting the innocent weak from the guilty strong.  ",0.4581559896469116,sentiment,score
1,"@jakeashley http://twitpic.com/6gcq4 - it's freaking awesome,haha love the monacle ",0.935712456703186,sentiment,score
0,5 o clock traffic is the worst thing I have to endure everyday of my life  why me! I wish I was @ my old location where it only took 10min,0.0020689493976533,sentiment,score
1,"@didlix: Nice. I wonder who gets the reference, though? ",0.4844729006290436,sentiment,score
0,LeeLeeRed:@lyffoundation..gurl boo that shit was terrible  he did nothing for me @ all,0.0008531647617928,sentiment,score
0,is planning on a great night tonight...too bad Kemal can't come!   I hate jagaaaa!,0.0384336821734905,sentiment,score
1,@mileycyrus http://twitpic.com/7fbzf - that's so beautiful  really  i want to see that in one day ,0.5226901173591614,sentiment,score
0,one of my fishes died ,0.0032238848507404,sentiment,score
1,"@Paulston Mmmmm well you wear a hat to KEEP warm, so you don't expel your heat away from your body when its cold ",0.3139076232910156,sentiment,score
1,Busy Busy weekend! Wow! Just finished a cake smash shoot for my son's 2nd birthday this week. Messy fun was had by all ,0.1323028951883316,sentiment,score
0,@fromthestars OYEA!! What section are u?? Come and gimme a hug in IV-2 ,0.7806781530380249,sentiment,score
0,"I don't want your shrimp, yo lobster, oysters or clams, I'll take the pearl but definitely no Crabs! I'm allergic ",0.0120778977870941,sentiment,score
1,"@BondiVet Sean has something for you, make sure he passes it on this week... ",0.6504768133163452,sentiment,score
1,"@evalltimelow ha its 12 here,  brrrr  ha",0.0047882380895316,sentiment,score
1,"@md_phd I knew that hot tubs were grungy, but didn't consider swimming pools. I can't swim either so no big deal ",0.002174446824938,sentiment,score
1,@sethsimonds yay! and I love the individualized icons that each commenter gets ,0.9841864705085754,sentiment,score
1,Think I may go to sleep  good night x http://twitpic.com/6v74y,0.2078089714050293,sentiment,score
1,"@michiev why, thank you!  ",0.9083672165870668,sentiment,score
0,just passed the border from Nevada into California ,0.1427198946475982,sentiment,score
1,@jaanikajou what movie ? ,0.0592233464121818,sentiment,score
1,feeling a little crafty. ,0.4112749695777893,sentiment,score
0,"The &quot;inquisition&quot; in Iran is on the edge again. The strokes on the system have stopped. No more news, no more problems. Life continues... ",0.0018927679629996,sentiment,score
0,Back to fecking work tomorrow ,0.0117527889087796,sentiment,score
0,@JamieReneeATX You suck  I'm leaving you next Friday though!! HA!,0.0016546146944165,sentiment,score
1,omg im having a chinese toinight ,0.4084933698177337,sentiment,score
0,mmmmmmmmmmm. i want to go here.http://themilkshop.com/ ..studying ,0.6627668738365173,sentiment,score
1,"@nellleo If you have any Lotus Connections questions, let me know and I can answer them! ",0.3300544023513794,sentiment,score
1,@MichaelCalienes Dude..I need one of those face cups ,0.0262995716184377,sentiment,score
0,is jealous kim gets to see aerosmith! ,0.4152709245681762,sentiment,score
1,@bethbabezz did you have a good time at the party beth? ,0.4499893486499786,sentiment,score
1,"@tommcfly  Tom, I guess you aren't photogenic, because you live is beautiful, perfect. you surprised me ",0.2580532133579254,sentiment,score
0,"@chermayneugenia it hurts really bad. like a swell on my tongue now. and can see the cut there, bout 1.5cm  i have phobia of suga d ",0.0012882916489616,sentiment,score
1,Goin' to rock my new hairdoo this Monday... ,0.756596028804779,sentiment,score
1,Simone nd Becca rockin thee tweets ,0.8002815246582031,sentiment,score
1,@kinshuksunil This is a nice add-in story for you ..   http://bit.ly/1oUvdH,0.8840910792350769,sentiment,score
1,@rockinrose theres no such thing as chicargin ,0.0367775298655033,sentiment,score
1,"siting on my TI lessons and finishing my movie.  peace kids, bless ya ^^",0.5074989199638367,sentiment,score
0,"Boo, hubby is out of town til tomm night on a business trip  miss him already",0.0004424120124895,sentiment,score
1,"a nice ending to the bday... dinner with friends and kids, now to bed with satirical fantasy (Snow White and the Seven Saumrai ",0.9683054089546204,sentiment,score
0,@cyounes Ù?Ø¹ÙØ§Ù ÙØ²ÙÙØ© Ø³Ø§Ø­ÙØ© ,0.7455752491950989,sentiment,score
0,thinks @chelseajadexo is going to be missed beyong belief ,0.002698270836845,sentiment,score
1,@selenagomez omg i know sel it is awesome ,0.9780429601669312,sentiment,score
0,the Sims 3 needs to be for ps3. ,0.0797859132289886,sentiment,score
0,Went out like 145 or so... Made a stupid all-in with KKQ7 1 suit... Guy had aces and they held ,0.0112484851852059,sentiment,score
1,@mactavish no worries   I'm told a Twitterific fix is just waiting for Apple to get around to approving it.,0.5892494916915894,sentiment,score
1,@DaisyReyes ohh ok! thanks! i'll add you tomorrow! because i'm too lazy to open my ym! hehe! ,0.4294711053371429,sentiment,score
1,Gooooood Morning all  I'm getting ready to take my puppies to THE DOG PARK (:tails are already wagging-and they say dogs can't read!,0.7129666209220886,sentiment,score
0,Someone broke into Stella's car ,0.0075193257071077,sentiment,score
0,How hard is it to find the court hearing transcript of Metallica and Napster? I only found 3 pages of it ,0.0089726410806179,sentiment,score
0,"end of #greys_anatomy w baily, is kicking me in the gutts.. i want my man back  where did we go wrong..? :'(",0.0003331815532874,sentiment,score
1,turn on sound and: http://bit.ly/16n9lP  ,0.1802455931901931,sentiment,score
0,"@Ashboogie21 Def made an iccream run earlier, and he was like 5 blocks away ",0.3597765266895294,sentiment,score
0,Will Barton to Memphis?  ,0.2414725720882415,sentiment,score
